Title,Alternative Title,Description,Language,Publisher,Genre,Subject,Temporal Coverage,Date Range,Solr Year,Date Issued,Spatial Coverage,Bounding Box,Type,Geometry Type,Format,Information,Identifier,Slug,Provenance,Code,Is Part Of,Status,Accrual Method,Date Accessioned,Rights,Access Rights,Suppressed,Child
"Land Survey Map: Hancock County, Iowa; 97N 26W","Iowa land survey map of t097n, r026w","Part of a set of digitized microfilm of manuscript maps of Iowa townships. Individual maps in the set may include: Native American villages and fields; the first farmsteads, town sites and fields established by settlers; networks of trails; distribution of rivers, woods, prairies, wetlands and springs; and survey data such as creator, date created, and date accepted.",English,United States Surveyor General,Maps,Planning and Cadastral,1854-1854,[1854 TO 1854],1854,1854,"Hancock County, Iowa|Iowa","-93.97039911, 43.16906404, -93.85186267, 43.25531001",Image,Image,JPEG,https://digital.lib.uiowa.edu/islandora/object/ui:glo_1040,025b893a-bab9-4692-8d87-fcb9a59c3527,025b893a-bab9-4692-8d87-fcb9a59c3527,Iowa,03d-03,03d-03,Active,Manual,8/31/2020,Public,"Material in the public domain. No restrictions on use. For  more information, contact the University of Iowa Libraries Map Collection: http://www.lib.uiowa.edu/maps/contact.",FALSE,FALSE
"Land Survey Map: Kossuth County, Iowa; 97N 27W","Iowa land survey map of t097n, r027w","Part of a set of digitized microfilm of manuscript maps of Iowa townships. Individual maps in the set may include: Native American villages and fields; the first farmsteads, town sites and fields established by settlers; networks of trails; distribution of rivers, woods, prairies, wetlands and springs; and survey data such as creator, date created, and date accepted.",English,United States Surveyor General,Maps,Planning and Cadastral,1854-1854,[1854 TO 1854],1854,1854,"Kossuth County, Iowa|Iowa","-94.08888678, 43.16906404, -93.97015463, 43.25554137",Image,Image,JPEG,https://digital.lib.uiowa.edu/islandora/object/ui:glo_1074,850102ca-f948-48a6-b8b6-59ef64a019fa,850102ca-f948-48a6-b8b6-59ef64a019fa,Iowa,03d-03,03d-03,Active,Manual,8/31/2020,Public,"Material in the public domain. No restrictions on use. For  more information, contact the University of Iowa Libraries Map Collection: http://www.lib.uiowa.edu/maps/contact.",FALSE,FALSE
"Land Survey Map: Kossuth County, Iowa; 97N 28W","Iowa land survey map of t097n, r028w","Part of a set of digitized microfilm of manuscript maps of Iowa townships. Individual maps in the set may include: Native American villages and fields; the first farmsteads, town sites and fields established by settlers; networks of trails; distribution of rivers, woods, prairies, wetlands and springs; and survey data such as creator, date created, and date accepted.",English,United States Surveyor General,Maps,Planning and Cadastral,1854-1854,[1854 TO 1854],1854,1854,"Kossuth County, Iowa|Iowa","-94.20687504, 43.16857937, -94.08867534, 43.25549941",Image,Image,JPEG,https://digital.lib.uiowa.edu/islandora/object/ui:glo_1113,065833da-e0c9-4e88-ba83-266640622ea0,065833da-e0c9-4e88-ba83-266640622ea0,Iowa,03d-03,03d-03,Active,Manual,8/31/2020,Public,"Material in the public domain. No restrictions on use. For  more information, contact the University of Iowa Libraries Map Collection: http://www.lib.uiowa.edu/maps/contact.",FALSE,FALSE
"Land Survey Map: Kossuth County, Iowa; 97N 29W","Iowa land survey map of t097n, r029w","Part of a set of digitized microfilm of manuscript maps of Iowa townships. Individual maps in the set may include: Native American villages and fields; the first farmsteads, town sites and fields established by settlers; networks of trails; distribution of rivers, woods, prairies, wetlands and springs; and survey data such as creator, date created, and date accepted.",English,United States Surveyor General,Maps,Planning and Cadastral,1854-1854,[1854 TO 1854],1854,1854,"Kossuth County, Iowa|Iowa","-94.32478526, 43.16843458, -94.20650967, 43.25504213",Image,Image,JPEG,https://digital.lib.uiowa.edu/islandora/object/ui:glo_1151,135c8c95-e850-4ed5-9f81-c03d3426030a,135c8c95-e850-4ed5-9f81-c03d3426030a,Iowa,03d-03,03d-03,Active,Manual,8/31/2020,Public,"Material in the public domain. No restrictions on use. For  more information, contact the University of Iowa Libraries Map Collection: http://www.lib.uiowa.edu/maps/contact.",FALSE,FALSE
"Land Survey Map: Palo Alto County, Iowa; 97N 32W","Iowa land survey map of t097n, r032w","Part of a set of digitized microfilm of manuscript maps of Iowa townships. Individual maps in the set may include: Native American villages and fields; the first farmsteads, town sites and fields established by settlers; networks of trails; distribution of rivers, woods, prairies, wetlands and springs; and survey data such as creator, date created, and date accepted.",English,United States Surveyor General,Maps,Planning and Cadastral,1854-1854,[1854 TO 1854],1854,1854,"Palo Alto County, Iowa|Iowa","-94.67895249, 43.16914456, -94.56034491, 43.25539358",Image,Image,JPEG,https://digital.lib.uiowa.edu/islandora/object/ui:glo_1258,0e9327fd-6bb2-43db-8572-79c415d31304,0e9327fd-6bb2-43db-8572-79c415d31304,Iowa,03d-03,03d-03,Active,Manual,8/31/2020,Public,"Material in the public domain. No restrictions on use. For  more information, contact the University of Iowa Libraries Map Collection: http://www.lib.uiowa.edu/maps/contact.",FALSE,FALSE
"Land Survey Map: Palo Alto County, Iowa; 97N 33W","Iowa land survey map of t097n, r033w","Part of a set of digitized microfilm of manuscript maps of Iowa townships. Individual maps in the set may include: Native American villages and fields; the first farmsteads, town sites and fields established by settlers; networks of trails; distribution of rivers, woods, prairies, wetlands and springs; and survey data such as creator, date created, and date accepted.",English,United States Surveyor General,Maps,Planning and Cadastral,1854-1854,[1854 TO 1854],1854,1854,"Palo Alto County, Iowa|Iowa","-94.79715162, 43.16913816, -94.67860161, 43.25533002",Image,Image,JPEG,https://digital.lib.uiowa.edu/islandora/object/ui:glo_1296,de3c9ce3-ae15-4157-9e64-3d7a5da3f925,de3c9ce3-ae15-4157-9e64-3d7a5da3f925,Iowa,03d-03,03d-03,Active,Manual,8/31/2020,Public,"Material in the public domain. No restrictions on use. For  more information, contact the University of Iowa Libraries Map Collection: http://www.lib.uiowa.edu/maps/contact.",FALSE,FALSE
"Land Survey Map: Winnebago County, Iowa; 98N 25W","Iowa land survey map of t098n, r025w","Part of a set of digitized microfilm of manuscript maps of Iowa townships. Individual maps in the set may include: Native American villages and fields; the first farmsteads, town sites and fields established by settlers; networks of trails; distribution of rivers, woods, prairies, wetlands and springs; and survey data such as creator, date created, and date accepted.",English,United States Surveyor General,Maps,Planning and Cadastral,1854-1854,[1854 TO 1854],1854,1854,"Winnebago County, Iowa|Iowa","-93.85247302, 43.25529483, -93.73363318, 43.3424151",Image,Image,JPEG,https://digital.lib.uiowa.edu/islandora/object/ui:glo_1006,46785072-542e-4d6d-9c50-1455a13eb52d,46785072-542e-4d6d-9c50-1455a13eb52d,Iowa,03d-03,03d-03,Active,Manual,8/31/2020,Public,"Material in the public domain. No restrictions on use. For  more information, contact the University of Iowa Libraries Map Collection: http://www.lib.uiowa.edu/maps/contact.",FALSE,FALSE
"Land Survey Map: Winnebago County, Iowa; 98N 26W","Iowa land survey map of t098n, r026w","Part of a set of digitized microfilm of manuscript maps of Iowa townships. Individual maps in the set may include: Native American villages and fields; the first farmsteads, town sites and fields established by settlers; networks of trails; distribution of rivers, woods, prairies, wetlands and springs; and survey data such as creator, date created, and date accepted.",English,United States Surveyor General,Maps,Planning and Cadastral,1854-1854,[1854 TO 1854],1854,1854,"Winnebago County, Iowa|Iowa","-93.970619, 43.25500434, -93.85201898, 43.34228326",Image,Image,JPEG,https://digital.lib.uiowa.edu/islandora/object/ui:glo_1041,84639c0d-5290-4740-b259-daaf2b5b113b,84639c0d-5290-4740-b259-daaf2b5b113b,Iowa,03d-03,03d-03,Active,Manual,8/31/2020,Public,"Material in the public domain. No restrictions on use. For  more information, contact the University of Iowa Libraries Map Collection: http://www.lib.uiowa.edu/maps/contact.",FALSE,FALSE
"Land Survey Map: Kossuth County, Iowa; 98N 27W","Iowa land survey map of t098n, r027w","Part of a set of digitized microfilm of manuscript maps of Iowa townships. Individual maps in the set may include: Native American villages and fields; the first farmsteads, town sites and fields established by settlers; networks of trails; distribution of rivers, woods, prairies, wetlands and springs; and survey data such as creator, date created, and date accepted.",English,United States Surveyor General,Maps,Planning and Cadastral,1854-1854,[1854 TO 1854],1854,1854,"Kossuth County, Iowa|Iowa","-94.0889031, 43.2552547, -93.97033872, 43.34219154",Image,Image,JPEG,https://digital.lib.uiowa.edu/islandora/object/ui:glo_1075,fe1ebea6-0515-4c56-a6a6-9c1b279bfae0,fe1ebea6-0515-4c56-a6a6-9c1b279bfae0,Iowa,03d-03,03d-03,Active,Manual,8/31/2020,Public,"Material in the public domain. No restrictions on use. For  more information, contact the University of Iowa Libraries Map Collection: http://www.lib.uiowa.edu/maps/contact.",FALSE,FALSE
"Land Survey Map: Kossuth County, Iowa; 98N 28W","Iowa land survey map of t098n, r028w","Part of a set of digitized microfilm of manuscript maps of Iowa townships. Individual maps in the set may include: Native American villages and fields; the first farmsteads, town sites and fields established by settlers; networks of trails; distribution of rivers, woods, prairies, wetlands and springs; and survey data such as creator, date created, and date accepted.",English,United States Surveyor General,Maps,Planning and Cadastral,1854-1854,[1854 TO 1854],1854,1854,"Kossuth County, Iowa|Iowa","-94.20687471, 43.25484286, -94.0885845, 43.342306",Image,Image,JPEG,https://digital.lib.uiowa.edu/islandora/object/ui:glo_1114,425ea5e6-2c18-4aee-b0e5-1876a66bef64,425ea5e6-2c18-4aee-b0e5-1876a66bef64,Iowa,03d-03,03d-03,Active,Manual,8/31/2020,Public,"Material in the public domain. No restrictions on use. For  more information, contact the University of Iowa Libraries Map Collection: http://www.lib.uiowa.edu/maps/contact.",FALSE,FALSE
"Land Survey Map: Emmet County, Iowa; 98N 32W","Iowa land survey map of t098n, r032w","Part of a set of digitized microfilm of manuscript maps of Iowa townships. Individual maps in the set may include: Native American villages and fields; the first farmsteads, town sites and fields established by settlers; networks of trails; distribution of rivers, woods, prairies, wetlands and springs; and survey data such as creator, date created, and date accepted.",English,United States Surveyor General,Maps,Planning and Cadastral,1854-1854,[1854 TO 1854],1854,1854,"Emmet County, Iowa|Iowa","-94.67874029, 43.25516976, -94.56005415, 43.34195112",Image,Image,JPEG,https://digital.lib.uiowa.edu/islandora/object/ui:glo_1259,5b7d9f94-5e64-439e-848b-57344b552dd1,5b7d9f94-5e64-439e-848b-57344b552dd1,Iowa,03d-03,03d-03,Active,Manual,8/31/2020,Public,"Material in the public domain. No restrictions on use. For  more information, contact the University of Iowa Libraries Map Collection: http://www.lib.uiowa.edu/maps/contact.",FALSE,FALSE
"Land Survey Map: Emmet County, Iowa; 98N 33W","Iowa land survey map of t098n, r033w","Part of a set of digitized microfilm of manuscript maps of Iowa townships. Individual maps in the set may include: Native American villages and fields; the first farmsteads, town sites and fields established by settlers; networks of trails; distribution of rivers, woods, prairies, wetlands and springs; and survey data such as creator, date created, and date accepted.",English,United States Surveyor General,Maps,Planning and Cadastral,1854-1854,[1854 TO 1854],1854,1854,"Emmet County, Iowa|Iowa","-94.79735006, 43.25519987, -94.67854213, 43.34190857",Image,Image,JPEG,https://digital.lib.uiowa.edu/islandora/object/ui:glo_1297,1b0e98c2-f58e-4f30-bcc1-88e93cb878a8,1b0e98c2-f58e-4f30-bcc1-88e93cb878a8,Iowa,03d-03,03d-03,Active,Manual,8/31/2020,Public,"Material in the public domain. No restrictions on use. For  more information, contact the University of Iowa Libraries Map Collection: http://www.lib.uiowa.edu/maps/contact.",FALSE,FALSE
"Land Survey Map: Winnebago County, Iowa; 99N 25W","Iowa land survey map of t099n, r025w","Part of a set of digitized microfilm of manuscript maps of Iowa townships. Individual maps in the set may include: Native American villages and fields; the first farmsteads, town sites and fields established by settlers; networks of trails; distribution of rivers, woods, prairies, wetlands and springs; and survey data such as creator, date created, and date accepted.",English,United States Surveyor General,Maps,Planning and Cadastral,1854-1854,[1854 TO 1854],1854,1854,"Winnebago County, Iowa|Iowa","-93.85252155, 43.34211544, -93.7338961, 43.42973559",Image,Image,JPEG,https://digital.lib.uiowa.edu/islandora/object/ui:glo_1007,7a54dd96-266c-4499-945c-b0760601c31e,7a54dd96-266c-4499-945c-b0760601c31e,Iowa,03d-03,03d-03,Active,Manual,8/31/2020,Public,"Material in the public domain. No restrictions on use. For  more information, contact the University of Iowa Libraries Map Collection: http://www.lib.uiowa.edu/maps/contact.",FALSE,FALSE
"Land Survey Map: Winnebago County, Iowa; 100N 25W","Iowa land survey map of t100n, r025w","Part of a set of digitized microfilm of manuscript maps of Iowa townships. Individual maps in the set may include: Native American villages and fields; the first farmsteads, town sites and fields established by settlers; networks of trails; distribution of rivers, woods, prairies, wetlands and springs; and survey data such as creator, date created, and date accepted.",English,United States Surveyor General,Maps,Planning and Cadastral,1854-1854,[1854 TO 1854],1854,1854,"Winnebago County, Iowa|Iowa","-93.85239949, 43.42964526, -93.73401768, 43.49970626",Image,Image,JPEG,https://digital.lib.uiowa.edu/islandora/object/ui:glo_1008,1f5ec912-3e46-4879-aa7f-cbe40c85c4b3,1f5ec912-3e46-4879-aa7f-cbe40c85c4b3,Iowa,03d-03,03d-03,Active,Manual,8/31/2020,Public,"Material in the public domain. No restrictions on use. For  more information, contact the University of Iowa Libraries Map Collection: http://www.lib.uiowa.edu/maps/contact.",FALSE,FALSE
